
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
7.199744224548     -5.432036876678     -0.009999754839     


Cycle 1
Physical Cycle 1
Step 2

Time (s),          Potential (V),         Current (A)
7178.144531250000     -1.000138044357     -0.001404396724     
7185.344726562500     -1.000138044357     -0.001404501963     
7192.544433593750     -1.000138044357     -0.001404396724     
7199.744140625000     -1.000138044357     -0.001404501963     
7206.943847656250     -1.000138044357     -0.001404501963     


Cycle 3
Physical Cycle 3
Step 3

Time (s),          Potential (V),         Current (A)
7.199744224548     5.428388118744     0.007061100099     


Cycle 3
Physical Cycle 3
Step 4

Time (s),          Potential (V),         Current (A)
7.199744224548     3.000014066696     0.000524156843     
